data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
6/5/2020 20:42:09;05/06/2020;Sim;Santo Amaro;BA;36;Masculino;Pardo;Pós-Graduação;7000;7000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;900;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 20:42:43;05/06/2020;Sim;Recife;PE;35;Feminino;Branco;Pós-Graduação;6000;6000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;40
6/5/2020 20:45:55;05/06/2020;Sim;João Pessoa;PB;32;Feminino;Pardo;Pós-Graduação;11500;17000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;500
6/5/2020 20:46:42;05/06/2020;Sim;João Pessoa;PB;57;Masculino;Pardo;Ensino Superior;12000;80000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;3;Não;Não tenho plano de saúde;Não;0;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;5000
6/5/2020 20:47:13;05/06/2020;Sim;Recife;PE;36;Feminino;Pardo;Pós-Graduação;4000;8000;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
6/5/2020 20:52:21;05/06/2020;Sim;Monte Mor;SP;55;Feminino;Preto;Pós-Graduação;3800;11500;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;325;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;80
6/5/2020 20:52:34;05/06/2020;Sim;João Pessoa;PB;35;Feminino;Branco;Pós-Graduação;3000;3000;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;;;;Sim;30
6/5/2020 20:56:33;05/06/2020;Sim;Cuiabá ;MT;41;Feminino;Branco;Ensino Superior;2600;2600;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
6/5/2020 20:56:49;05/06/2020;Sim;Recife;PE;31;Masculino;Branco;Pós-Graduação;0;0;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;150
6/5/2020 20:59:07;05/06/2020;Sim;Osasco;SP;22;Masculino;Branco;Ensino Superior;0;8000;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 21:14:55;05/06/2020;Sim;Lauro de Freitas ;BA;51;Feminino;Pardo;Pós-Graduação;6300;6300;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;40
6/5/2020 21:20:48;05/06/2020;Sim;Brasília;DF;35;Feminino;Pardo;Pós-Graduação;4589;12000;Solteiro;Não possuo filhos ou dependentes.;6;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;506;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;40
6/5/2020 21:30:39;05/06/2020;Sim;Brasília;DF;27;Feminino;Pardo;Pós-Graduação;1800;2500;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;20
6/5/2020 21:37:28;05/06/2020;Sim;Santo André;SP;29;Masculino;Pardo;Ensino Superior;6000;3900;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;70
6/5/2020 21:41:39;05/06/2020;Sim;Brasília;DF;33;Masculino;Preto;Pós-Graduação;2200;3300;Outro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;150
6/5/2020 21:41:39;05/06/2020;Sim;Feira de Santana ;BA;35;Feminino;Pardo;Pós-Graduação;2500;3500;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;454;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;100
6/5/2020 21:41:45;05/06/2020;Não;São João del Rei;MG;34;Masculino;Pardo;Ensino Superior;5000;8000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Não fiz nada, levei vida normal;0;Não fiz o teste.;;;Não;0
6/5/2020 21:54:23;05/06/2020;Sim;Goiânia ;GO;37;Feminino;Pardo;Ensino Superior;2300;5000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;340;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
6/5/2020 21:54:52;05/06/2020;Sim;Itabuna;BA;33;Masculino;Branco;Ensino Superior;2400;2400;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;100;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;60
6/5/2020 22:04:15;05/06/2020;Sim;Goiânia ;GO;40;Feminino;Branco;Pós-Graduação;4000;4000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;50;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;60
6/5/2020 22:15:41;05/06/2020;Sim;Goiânia ;GO;29;Feminino;Pardo;Ensino Superior;1800;1800;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;297;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 22:24:09;05/06/2020;Sim;Goiânia ;GO;23;Feminino;Branco;Ensino Médio;1640;2300;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;280;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;60
6/5/2020 22:26:07;05/06/2020;Sim;Curitiba;PR;57;Feminino;Branco;Pós-Graduação;19000;25000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;60
6/5/2020 22:28:27;05/06/2020;Sim;Goiânia ;GO;32;Feminino;Preto;Ensino Médio;1200;1200;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
6/5/2020 22:47:09;05/06/2020;Sim;Brasília;DF;59;Masculino;Pardo;Ensino Superior;8000;13000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;100
6/5/2020 22:50:30;05/06/2020;Sim;Manaus;AM;73;Feminino;Pardo;Pós-Graduação;15000;18000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;900;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;40
6/5/2020 22:53:25;05/06/2020;Sim;Brasília;DF;59;Masculino;Pardo;Ensino Superior;8000;13000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;100
6/5/2020 22:57:33;05/06/2020;Sim;Amargosa;BA;40;Feminino;Pardo;Pós-Graduação;4700;4700;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;20
6/5/2020 23:00:10;05/06/2020;Sim;Anápolis ;GO;41;Feminino;Branco;Pós-Graduação;13000;13000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;230;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;500
6/5/2020 23:11:09;05/06/2020;Sim;Recife;PE;36;Feminino;Pardo;Pós-Graduação;4000;8000;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
6/5/2020 23:11:40;05/06/2020;Sim;Santo Antônio de Jesus;BA;51;Feminino;Branco;Pós-Graduação;10000;10000;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;100
6/5/2020 23:15:05;05/06/2020;Sim;Cristianópolis ;GO;29;Feminino;Pardo;Pós-Graduação;5300;10000;Outro;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;200
6/5/2020 23:15:10;05/06/2020;Sim;Salvador;BA;66;Masculino;Branco;Pós-Graduação;8000;11000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;60
6/5/2020 23:26:52;05/06/2020;Sim;Remígio;PB;30;Feminino;Branco;Pós-Graduação;500;6000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;100
6/5/2020 23:27:31;05/06/2020;Sim;Salvador ;BA;49;Masculino;Branco;Pós-Graduação;12000;14000;Casado;Sim, filhos ou dependentes moram comigo.;;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1400;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Não;Sim;550
6/5/2020 23:31:18;05/06/2020;Sim;Brasília;DF;53;Feminino;Branco;Pós-Graduação;0;15000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;3000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;300
6/5/2020 23:38:09;05/06/2020;Sim;Salvador ;BA;63;Feminino;Pardo;Ensino Médio;11000;20000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;300
6/5/2020 23:44:36;05/06/2020;Sim;Goiânia ;GO;23;Feminino;Pardo;Ensino Superior;2000;8000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;250;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;0;Não fiz o teste.;Sim;Não;Não;200
6/5/2020 23:47:58;05/06/2020;Sim;Curitiba;PR;47;Feminino;Branco;Pós-Graduação;10000;10000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;508;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;150
6/6/2020 0:01:50;06/06/2020;Sim;Salvador;BA;38;Masculino;Pardo;Pós-Graduação;12000;12000;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;300
6/6/2020 0:13:37;06/06/2020;Sim;Salvador ;BA;51;Masculino;Pardo;Ensino Superior;6000;6000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;60
6/6/2020 0:37:01;06/06/2020;Sim;Olinda ;PE;23;Feminino;Branco;Ensino Superior;1780;2900;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;48;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Sim;Sim;200
6/6/2020 0:40:21;06/06/2020;Sim;Salvador ;BA;49;Masculino;Branco;Pós-Graduação;12000;14000;Casado;Sim, filhos ou dependentes moram comigo.;;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1400;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Não;Sim;550
6/6/2020 1:39:19;06/06/2020;Sim;Goiânia ;GO;32;Feminino;Preto;Ensino Médio;2000;2000;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;330;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;0;Não fiz o teste.;Sim;Não;Não;100
6/6/2020 2:56:42;06/06/2020;Sim;Brasília;DF;37;Feminino;Branco;Pós-Graduação;16000;16000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;175
6/6/2020 2:58:55;06/06/2020;Sim;Feira de Santana ;BA;37;Masculino;Preto;Pós-Graduação;2000;2000;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Sim;Não;50
6/6/2020 3:40:33;06/06/2020;Sim;Curitiba;PR;57;Feminino;Amarelo;Ensino Superior;10000;10000;Outro;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;5000
6/6/2020 4:21:38;06/06/2020;Sim;Recife;PE;55;Masculino;Pardo;Pós-Graduação;18000;22000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;220
6/6/2020 7:27:25;06/06/2020;Sim;Salvador;BA;26;Masculino;Branco;Ensino Superior;2385;13000;Solteiro;Não possuo filhos ou dependentes.;6;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;279;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
6/6/2020 7:36:33;06/06/2020;Sim;Salvador;BA;39;Feminino;Pardo;Pós-Graduação;7500;16000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1450;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Sim;Não;Sim;1500
6/6/2020 7:58:55;06/06/2020;Sim;Salvador;BA;36;Masculino;Branco;Pós-Graduação;16000;16000;Divorciado / Separado / desquitado;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;400
6/6/2020 8:03:52;06/06/2020;Sim;Bela Vista de Goiás;GO;42;Feminino;Branco;Pós-Graduação;6000;6000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
6/6/2020 8:24:21;06/06/2020;Sim;São Paulo ;SP;36;Feminino;Branco;Pós-Graduação;6000;12000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;120;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
6/6/2020 8:44:36;06/06/2020;Sim;Recife;PE;63;Masculino;Preto;Ensino Superior;58000;61000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;830;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;30000
6/6/2020 8:49:53;06/06/2020;Sim;Anápolis ;GO;34;Masculino;Branco;Ensino Superior;15000;18000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;225;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;90
6/6/2020 8:56:18;06/06/2020;Sim;Poções ;BA;42;Feminino;Pardo;Ensino Superior;430;1430;Divorciado / Separado / desquitado;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
6/6/2020 9:04:36;06/06/2020;Sim;Salvador ;BA;51;Masculino;Pardo;Ensino Superior;6000;6000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;60
6/6/2020 9:10:57;06/06/2020;Sim;Salvador;BA;27;Feminino;Pardo;Ensino Superior;13000;20000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;250;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Sim;Sim;400
6/6/2020 9:16:38;06/06/2020;Sim;Itabuna;BA;31;Feminino;Branco;Pós-Graduação;2800;5000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;50
6/6/2020 9:17:32;06/06/2020;Sim;Salvador ;BA;34;Masculino;Pardo;Pós-Graduação;7500;22000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Sim;Sim;500
6/6/2020 9:20:05;06/06/2020;Sim;Itabuna;BA;34;Masculino;Amarelo;Ensino Superior;4000;5000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;500
6/6/2020 9:20:15;06/06/2020;Sim;Cruz das Almas ;BA;24;Feminino;Pardo;Ensino Médio;600;2000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;470;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;40
